flight id:901
flight code:F-16A
origin:US
date:2011-06-01
from:maykop-khanskaya
to:krasnodar center
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,u,v,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893913.44,5.3093431,4.4310401,6884.8755484,0.1,10.3,1614701.6920904,-536132.1037703999,-1.0,297.9706762443401,80224.39657113623,297.5137616664887,0.07576965903229382,3.459033172324269,88.3,0.44632659580245326
1306893913.65,5.3096973,4.4310542,6888.3204304,0.1,10.4,1614795.2944556,-536118.6851348,-1.0,318.4643526042491,83684.79321013376,297.4584124080513,0.07501116647810363,3.524387623371933,89.8,0.44633011723727395
1306893914.07,5.3103672,4.4310808,6896.2928716,0.0,10.5,1614972.4598156002,-536093.2586248,-1.0,302.09110801983246,81093.30062944216,296.9276761643969,0.07494269302215452,3.4938906685309856,90.7,0.4463600494332495
1306893914.28,5.310712,4.4310945,6901.0500896,0.0,10.6,1615063.6343592,-536080.23369,-1.0,310.666356017267,79973.05366239148,297.7599955690051,0.07317294270409531,3.523348753772691,89.70000000000002,0.4464069763798812
1306893914.7,5.3113781,4.4311208,6911.2535020000005,0.0,10.8,1615239.7498504,-536055.0040304,-1.0,300.53678194397696,78480.99056919929,299.78054230717197,0.07211015469272071,3.5633094639096217,89.60000000000001,0.446482074805078
1306893914.91,5.3117267,4.4311346,6917.093397199999,0.0,10.9,1615331.8430292,-536041.7822452,-1.0,313.9019247044359,75706.54093143811,299.3158635004305,0.06934966102240472,3.681458825344067,91.9,0.44657317279282954
1306893915.12,5.3120606,4.4311478,6922.9989092000005,0.0,11.0,1615420.0976252002,-536029.1838196,-1.0,301.3132078740887,72045.78012847528,299.38969061484977,0.06798583597024001,3.712793839452574,92.5,0.4466784330727945
1306893915.33,5.3123925,4.4311609,6929.13408,0.0,11.1,1615507.8600952001,-536016.6182023999,-1.0,299.7705952918208,73648.65892908518,301.1948564984952,0.06790155905473676,3.675906372559685,92.70000000000002,0.44679655424514797
1306893915.54,5.3127226,4.431174,6935.4989096,0.0,11.2,1615595.2288644,-536004.1182019999,-1.0,298.5282525203664,75042.52230375781,300.1235072790236,0.0663614828733664,3.786868075292886,93.50000000000001,0.44692615835713395
1306893916.81,5.3147638,4.4312544,6979.1012732,0.0,11.3,1616134.8286192,-535926.9528452,-1.0,304.7969212539732,76306.752573066,298.9301244548809,0.06840252145579426,3.7220945805508596,91.10000000000001,0.4471525253737568
1306893917.02,5.3150931,4.4312674,6986.647205200001,0.0,11.4,1616221.8693044,-535914.4856532001,-1.0,297.75335469469945,82158.13483380215,297.92452664344484,0.06761999041439166,3.813537769238582,94.5,0.44738999256535794
1306893917.23,5.3154415,4.4312811,6994.75088,0.0,11.5,1616314.0281,-535901.3294848,-1.0,314.60702204392953,85073.86015647824,298.4788669252825,0.06482565044365335,3.8317045030238472,95.20000000000002,0.4476383302731445
1306893917.44,5.315766,4.4312939,7002.428045600001,0.0,11.7,1616399.7564492,-535889.0591432,-1.0,293.4958259887701,83355.7601451007,297.26624605653944,0.06462430420493889,3.8603995212430258,94.4,0.447885979004553
1306893917.65,5.3161031,4.4313072,7010.5973372,0.0,11.9,1616488.9296804,-535876.2966756,-1.0,304.8876436779092,83862.51636669796,295.481393912835,0.06789062071670532,3.8377552473170486,95.50000000000001,0.44814158924077346
1306893917.86,5.3164419,4.4313206,7018.9306707999995,0.0,12.1,1616578.4309956,-535863.5013996,-1.0,305.99908024069083,82975.18599108141,294.46285077090107,0.07053477124790251,3.829347051783297,96.4,0.44839283595993357
1306893918.07,5.316779,4.4313338,7027.4608548,0.0,12.3,1616667.6370352001,-535850.738932,-1.0,305.0965193997792,78102.63088225899,294.4695111030907,0.0740589505093872,3.8301773073405956,95.5,0.4486503600194262
1306893918.28,5.317116,4.4313471,7036.1878892,0.0,12.5,1616756.7446496,-535838.0092728001,-1.0,304.8241009548169,78369.12933077711,293.80167284912955,0.07664397000257613,3.778029256790033,94.1,0.4489144676309747
1306893918.49,5.3174529,4.4313604,7045.1445824,0.0,12.7,1616845.7210304,-535825.2468052,-1.0,304.4927709417308,78240.73364404342,292.4968973602442,0.07881526183195654,3.8039754019977146,93.3,0.44918515879457926
1306893918.7,5.3177769,4.4313732,7054.0028504,0.0,12.9,1616931.4493796,-535813.0092719999,-1.0,293.8292428107103,76638.33441516921,294.80370731768784,0.07665247459376243,3.7995300919542836,92.50000000000001,0.44946166798093096
1306893918.91,5.3181232,4.4313869,7063.7469452000005,0.0,13.1,1617022.9848156,-535799.885912,-1.0,313.09256801557785,79463.34573507663,295.9346352186434,0.07637186613073083,3.8821437004578434,92.80000000000001,0.44965917454261073
1306893919.12,5.3184486,4.4313997,7073.1301476,0.0,13.3,1617109.0084404,-535787.5827619999,-1.0,294.9765610697338,79471.38066770237,296.4600765062555,0.07961257698228526,3.8707853515577915,92.10000000000001,0.44986096806842
1306893919.33,5.3187882,4.4314131,7083.2023264,0.0,13.4,1617198.8378396,-535774.7546776,-1.0,307.6119842017248,79227.41707750013,295.12386875204953,0.08019926868567817,3.862692160715838,92.40000000000002,0.45006735477008225
1306893919.54,5.3191133,4.4314259,7093.1104632,0.0,13.6,1617284.7630392,-535762.4515276001,-1.0,294.8436493860833,80250.68665326844,296.1627385721595,0.07958639691476231,3.872613464616271,91.7,0.45027894707104466
1306893919.75,5.3194574,4.4314395,7103.9044268,0.0,13.8,1617375.8063492,-535749.4265928001,-1.0,311.83718972209994,79144.13036737994,296.44244262116456,0.07817385993403346,3.9342291162506378,91.30000000000001,0.45049666360647783
1306893919.96,5.3197966,4.4314529,7114.796815600001,0.0,14.0,1617465.4060896,-535736.5657,-1.0,307.1924378341117,76422.22242538889,296.666666296182,0.07765765775880079,3.87571499450323,91.5,0.45072035127051985
1306893920.17,5.3201197,4.4314656,7125.459545600001,0.0,14.1,1617550.8063548,-535724.3609752,-1.0,293.39943933446256,75604.61557859501,298.0157299232094,0.07711708534920908,3.8289990234505047,92.30000000000001,0.4509490148750692
1306893920.38,5.3204664,4.4314793,7137.2049528,0.0,14.3,1617642.4730244,-535711.2376152,-1.0,314.2332246170386,76574.60460010132,299.82571249275065,0.07459801170136468,3.8375141519816,92.5,0.45118472134925997
1306893920.59,5.3207939,4.4314922,7148.5894676,0.0,14.5,1617729.0872004,-535698.83604,-1.0,297.6470474148904,73538.47018797489,301.54901130744827,0.07471706680734652,3.8000304307470083,93.50000000000001,0.451426092740336
1306893920.8,5.3211181,4.431505,7160.138024399999,0.0,14.8,1617814.8155496,-535686.5985068,-1.0,294.8124531486187,76956.24126573621,299.6350861133184,0.0760468815905437,3.801570979732428,95.00000000000001,0.4516737414717447
1306893921.01,5.3214579,4.4315184,7172.5395996,0.0,15.1,1617904.6121403999,-535673.7048056,-1.0,308.43745595883115,78968.35424937228,298.40437159759426,0.07641679559956278,3.783765619221922,94.6,0.4519275909905548
1306893921.22,5.3217895,4.4315315,7185.006791599999,0.0,15.5,1617992.2761852,-535661.1719968,-1.0,301.5050982019085,77923.44378415434,296.52714568230357,0.07504821939718484,3.6874503836900048,95.39999999999999,0.45218863648486796
1306893921.43,5.3221208,4.4315446,7197.8020676,0.0,15.9,1618079.8418047999,-535648.6063796,-1.0,301.3546097158753,77408.8182530063,298.520344721342,0.07498060327102793,3.671108532846262,95.7,0.45245603587244454
1306893921.64,5.3224518,4.4315576,7211.0238528,0.0,16.3,1618167.4074243999,-535636.1063792,-1.0,301.5146283902084,80272.41962393136,298.29567160011374,0.07808108249315478,3.6222067576078305,97.6,0.4527311671060403
1306893921.85,5.322795,4.4315712,7225.197081599999,0.0,16.7,1618258.1226504,-535623.1142528,-1.0,312.2035221139358,75772.48137332866,300.4729139033127,0.07786338591798177,3.566119979506907,97.30000000000001,0.45301418329151716
1306893922.06,5.3231188,4.4315839,7239.0422264,0.0,17.2,1618343.7525743998,-535610.8767196,-1.0,295.5415934231237,72982.66969914614,301.2351497977954,0.07840322660665851,3.5763584218805744,96.0,0.4533040892407735
1306893922.28,5.3234626,4.4315975,7254.2981324,0.0,17.6,1618434.6974592,-535597.8517848,-1.0,299.7424677487876,77498.98314412293,300.6312225551656,0.07757950042366081,3.5424050475052367,95.8,0.4536047126003535
1306893922.49,5.323806,4.431611,7270.0461644,0.0,17.8,1618525.4126852,-535584.82685,-1.0,313.01461573693,75221.81385763772,301.532706998008,0.07647312563395685,3.4990367532460933,94.5,0.45391467541750147
1306893922.7,5.3241331,4.4316239,7285.5973460000005,0.0,18.1,1618611.9612444,-535572.4580832,-1.0,299.4034461008379,73857.73060102915,300.9190953296682,0.0740617158124523,3.484626877717638,93.60000000000001,0.4542343604568714
1306893922.91,5.3244582,4.4316367,7301.542228400001,0.0,18.3,1618697.8536356,-535560.1549332,-1.0,297.5171257434599,77754.9150145447,302.04652881405246,0.07532880819978348,3.3739686798112363,91.60000000000001,0.45456430358898
1306893923.12,5.3247829,4.4316495,7317.91362,0.0,18.5,1618783.68041,-535547.8517832,-1.0,297.5546816119709,77738.43123744619,300.7777869597322,0.07277492012206181,3.32123252886377,93.00000000000001,0.45490350962572534
1306893923.33,5.3251244,4.4316629,7335.630156,0.0,18.6,1618874.0019352,-535534.9580819999,-1.0,312.8144026126946,76639.68722406024,303.23268428438143,0.07371667574013387,3.3305568294874726,92.80000000000001,0.4552549641314122
1306893923.54,5.3254452,4.4316755,7352.690524,0.0,18.8,1618958.8116492,-535522.8517823999,-1.0,294.65924847148744,76035.62512290465,301.76726603287165,0.07323167540358581,3.367789981100284,89.8,0.4556163705181139
1306893923.75,5.3257765,4.4316886,7370.702335600001,0.0,18.9,1619046.3444604,-535510.3517819999,-1.0,304.01564930320126,78662.81637860254,302.9664605213537,0.07283876172129645,3.3383662279355852,88.9,0.45598895363272457
1306893923.96,5.3261076,4.4317016,7389.107848,0.0,19.0,1619133.91008,-535497.7861648,-1.0,304.4009083054558,74178.64241015456,300.33152780270416,0.07360886744695593,3.3551076879874078,89.00000000000001,0.4563714120754192
1306893924.17,5.3264368,4.4317145,7407.808636000001,0.0,19.1,1619220.9507652002,-535485.3845896,-1.0,302.8583129080717,72963.67686621942,299.71055221391805,0.07019801676307175,3.3980645833866228,89.8,0.4567652003518846
1306893924.38,5.326761,4.4317272,7426.509424,0.0,19.2,1619306.6791144,-535473.1142480001,-1.0,298.6724120368967,74348.62828886801,300.47527100043976,0.07155965141664304,3.375987516227894,90.30000000000001,0.45716702668609277
1306893924.59,5.3270897,4.4317401,7445.8007632,-0.1,19.2,1619393.6213743999,-535460.6798644,-1.0,302.95707123576506,73365.4898121292,298.43403836187525,0.07272296871294008,3.3702313601802962,91.60000000000002,0.4575771207368365
1306893924.8,5.3274105,4.4317527,7464.895252,-0.1,19.1,1619478.39828,-535448.5735648,-1.0,295.8691107365854,72727.15231074276,297.3669814126422,0.07521644251780446,3.3657601817635645,90.20000000000002,0.45799548250411554
1306893925.01,5.3277359,4.4317655,7484.4490584000005,-0.1,19.0,1619564.4219048,-535436.2704148,-1.0,300.18921565433124,75568.98795089217,296.7536194099004,0.07624900391967655,3.366443532958035,90.30000000000001,0.45842226509379197
1306893925.22,5.3280596,4.4317782,7504.068481599999,-0.1,18.9,1619650.0190204,-535424.0000732,-1.0,298.8821876446686,76872.75502557578,296.4917141073009,0.07772233327221842,3.404547897609093,90.10000000000001,0.4588566264236256
1306893925.43,5.3283974,4.4317915,7524.6721568,-0.1,18.7,1619739.3234852,-535411.2376056,-1.0,311.42218288093727,74182.87600603973,295.3258558026788,0.07683279482532696,3.4088886469445523,89.80000000000001,0.4592977244113772
1306893925.64,5.3287212,4.4318042,7544.4884304,-0.1,18.4,1619824.9534092,-535399.0000724,-1.0,299.1048993315341,72761.12248352316,295.3480203419751,0.07725816239833716,3.294486142495524,90.4,0.4597452528453229
1306893925.85,5.3290404,4.4318168,7564.009428400001,-0.1,18.2,1619909.3038056002,-535386.9593896,-1.0,294.79427952787626,71500.17230638277,294.8500632317884,0.07608176259918477,3.3449632685171307,90.9,0.46019630271408934
1306893926.27,5.329709,4.4318431,7604.659036,-0.0,17.5,1620086.0754648,-535361.6313048,-1.0,308.3024860354882,70618.05038670241,296.2179856776491,0.07527953340158293,3.4356265589840955,89.3,0.46069925546999485
1306893927.53,5.3316787,4.4319206,7718.668226000001,-0.0,15.1,1620606.8103896,-535287.09062,-1.0,302.2777576395745,69677.02951828162,295.2172961250241,0.07750888519164544,3.4077578518415113,87.7,0.4614245944901173
1306893927.74,5.3319993,4.4319332,7735.8926360000005,-0.0,14.6,1620691.5872952,-535274.9515119999,-1.0,294.6735433945183,72007.3843527457,292.8200052808382,0.07582378567917303,3.397790939113269,86.4,0.4621464886283501
1306893928.58,5.333329,4.4319857,7801.804711599999,-0.0,12.4,1621043.1621096,-535224.590618,-1.0,304.2819917231292,74614.73878529525,294.3372068741297,0.07609553032145379,3.5266793146598077,87.4,0.46297716448136844
1306893928.79,5.3336663,4.431999,7816.8637671999995,-0.0,11.9,1621132.3681492,-535211.795342,-1.0,307.76272764946725,74949.6534635134,296.52119015986983,0.07613790096555882,3.546837634551044,89.5,0.46379842432388807
1306893929.85,5.3353413,4.4320653,7881.660357199999,-0.0,15.0,1621575.1503156,-535148.2782796,-1.0,301.87581401090785,74283.35700229551,297.7210995970039,0.07319979121574016,3.518818044591398,93.10000000000001,0.46472525065809633
1306893930.06,5.3356753,4.4320786,7894.029124,-0.0,18.7,1621663.43772,-535135.5486204,-1.0,303.5444018440176,75186.7808987178,297.6867394671333,0.07478146928224881,3.551026423331276,94.00000000000003,0.4656351587945793
1306893930.27,5.3360126,4.4320919,7907.611801599999,-0.0,21.9,1621752.6437596,-535122.7861528001,-1.0,307.0206708932941,72015.36017978916,298.04107426441743,0.07543677449708323,3.5594996140707384,93.10000000000002,0.4665286846038532
1306893930.9,5.3369985,4.4321306,7957.349336,-0.0,25.8,1622013.2736892,-535085.4830019999,-1.0,301.0524712813906,70177.23301799486,299.1609123405248,0.07719963194272568,3.5857031062908566,95.00000000000001,0.46749202668609285
1306893931.95,5.3385943,4.4321928,8067.913643999999,-0.1,24.0,1622435.1569047999,-535025.279588,-1.0,296.798798669247,70635.10091514328,299.43585805052766,0.0764933609331198,3.599439613631987,93.40000000000002,0.4686678031515346
1306893932.37,5.3392208,4.4322171,8116.634117999999,-0.1,20.1,1622600.8393247998,-535001.65754,-1.0,293.7907114786045,70227.63634104795,298.1273627104804,0.0760390533895468,3.54195067898,93.70000000000002,0.4698624116379739
1306893932.58,5.3395402,4.4322296,8141.1419928000005,-0.1,17.3,1622685.2225296,-534989.6168571999,-1.0,298.7953977803802,70009.7108114686,299.60033445754004,0.07615107756952094,3.5315801110102214,94.5,0.4708481837289624
1306893932.79,5.3398615,4.4322422,8164.8952744,-0.1,14.9,1622770.1962856,-534977.4777492,-1.0,300.03040147798663,70259.68061998635,300.0902255442311,0.07497750724978049,3.5580625106134747,93.10000000000001,0.4718491898531969
1306893933.0,5.340185,4.4322548,8187.5002620000005,-0.1,12.4,1622855.7277843999,-534965.2730244,-1.0,300.8599113755374,69270.51086744771,298.79092637180463,0.07382523430479598,3.4952021090502834,90.30000000000001,0.47274914610866503
1306893933.22,5.3405264,4.4322683,8209.6131236,-0.1,10.1,1622946.0493096,-534952.3465148,-1.0,301.91521841999094,66456.55775124718,298.5759546159684,0.07412843499717703,3.581582390970813,88.60000000000001,0.4736655612442731
1306893933.43,5.3408612,4.4322814,8229.2981636,-0.1,8.1,1623034.5335644,-534939.6168556,-1.0,308.2067208369063,63346.48280786627,298.5479473678979,0.07552691193631532,3.704837499518224,88.80000000000001,0.47447671609991615
1306893933.64,5.341189,4.4322944,8246.4569568,-0.1,6.3,1623121.1477404,-534927.2152804,-1.0,300.55128109158784,59903.65389748352,298.6137753619036,0.07460879565420685,3.619550775343201,86.30000000000001,0.4752990476834681
1306893934.07,5.3418848,4.432322,8275.9189,-0.1,6.5,1623305.1044392,-534900.77171,-1.0,309.49191090164686,59425.08948764983,298.0790692941244,0.07232368971705762,3.604209921484836,86.5,0.47615843088556786
1306893934.28,5.3422151,4.4323351,8287.237798,-0.1,9.0,1623392.4404,-534888.2060928,-1.0,300.0009453678588,59831.85017940385,298.9127262491943,0.07051199550856092,3.660648736205912,86.39999999999998,0.4769281706056029
1306893935.15,5.3436033,4.4323903,8332.7430488,-0.1,15.5,1623759.3695456001,-534835.4501856,-1.0,303.8810338954644,63170.716396260206,299.7317170646466,0.07015969269106312,3.7242342851651378,88.60000000000001,0.4775461058636956
1306893935.57,5.3442811,4.4324172,8357.447774,-0.1,13.7,1623938.6018347999,-534809.6627832,-1.0,307.8435232211488,68462.44296012641,299.50795777782537,0.0697648052865699,3.6469036648555275,88.4,0.4781080043763815
1306893935.78,5.3446274,4.4324309,8370.1118164,-0.1,12.6,1624030.1700792,-534796.5066148,-1.0,314.31339655561027,72430.22135058837,297.77799753447374,0.06820993988542184,3.6791179247816643,89.60000000000001,0.4786422672810184
1306893936.21,5.3453046,4.4324578,8393.8979064,-0.1,11.8,1624209.1727096,-534770.7848292,-1.0,300.38562627901945,74360.98805039763,297.8709591642943,0.06986714195014959,3.736673457413764,90.4,0.47917660673858625
1306893937.06,5.3466796,4.4325124,8437.9595876,0.1,9.6,1624572.72259,-534718.5210480001,-1.0,307.9121771488915,76246.32846932422,297.73220522878967,0.07169722835134372,3.785318485462995,92.50000000000001,0.479761011812952
1306893937.27,5.3470203,4.4325259,8447.6380656,0.1,10.6,1624662.7488396,-534705.56173,-1.0,308.1744700092849,75675.54588278894,295.5410693191813,0.06965447911339137,3.6617645161033012,95.4,0.48031640332651276
1306893937.9,5.3480177,4.4325654,8474.4425284,0.1,9.9,1624926.4299504,-534667.668028,-1.0,300.9643267025008,73971.82983555536,295.8444358179961,0.06977694354662671,3.6596320477053985,94.10000000000002,0.4808884068260753
1306893938.11,5.3483659,4.4325792,8483.2023712,0.1,8.6,1625018.5231292,-534654.4462428,-1.0,314.6173001811024,75221.09338616343,296.72248601727057,0.06948539705769913,3.70146478605031,96.1,0.4814408127753317
1306893938.32,5.3486966,4.4325923,8490.9123452,0.1,7.3,1625105.85909,-534641.8806256,-1.0,298.7919147857688,72459.93697385851,296.84572703747335,0.07266799422455394,3.7546358025620443,95.1,0.4819424641314122
1306893938.96,5.3497237,4.4326328,8509.4490912,0.1,4.3,1625377.4470252001,-534602.871438,-1.0,304.2056944971944,73652.6985815603,296.9708762525456,0.07326333469899839,3.7796061765297795,94.4,0.48246095713228704
1306893939.17,5.3500618,4.4326462,8513.451716,0.1,3.6,1625466.8499152001,-534590.076162,-1.0,304.76198223758394,74527.4813246513,297.2627489140723,0.07550308246515726,3.680621597284522,91.2,0.4828826106755942
1306893939.38,5.3504034,4.4326597,8516.5028972,0.1,5.7,1625557.1714404,-534577.0840356,-1.0,307.69096564082,74568.10033766652,299.5245602373692,0.07661075250476564,3.775737316467871,91.4,0.483253739284518
1306893940.01,5.3514234,4.4327,8524.0816376,0.1,7.5,1625826.82368,-534538.402932,-1.0,306.18817789864977,75366.30905289833,299.98526024053984,0.07874472837429611,3.769222510756854,90.70000000000002,0.48361300218915493
1306893940.23,5.3517664,4.4327135,8526.5422676,0.1,7.0,1625917.4732892,-534525.3779972,-1.0,295.18523437922033,77239.05877678648,299.57504937103266,0.07960588321523444,3.7082040374918837,92.4,0.48392250568871753
1306893940.44,5.3521047,4.4327268,8528.8060472,0.1,6.6,1626006.8761792,-534512.5499128001,-1.0,304.5906177230868,77948.65169651565,301.53157096249697,0.08105169091839867,3.707597804585641,93.2,0.4841344807543343
1306893941.93,5.3545102,4.4328214,8538.3861,0.1,6.8,1626642.8342048,-534421.3753692,-1.0,305.278071296891,77133.77377382145,303.01134657605076,0.08064215092876414,3.8185907702186594,91.60000000000001,0.4843462261611585
1306893942.14,5.3548506,4.4328348,8539.20631,0.1,7.0,1626732.8604543998,-534408.481668,-1.0,306.5453341121901,77454.83042498854,303.2415263739418,0.07963204058204798,3.7102839811004746,92.6,0.48449734164672287
1306893942.77,5.355875,4.432875,8542.126257599999,0.0,7.0,1627003.7266048,-534369.6365224,-1.0,307.41977503472367,75095.18562139553,303.01631791604495,0.078386198267285,3.7514438872541294,92.4,0.4846348307105899
1306893943.19,5.356546,4.4329014,8544.554079200001,0.0,7.4,1627181.0888152001,-534344.2100123999,-1.0,302.15465356008474,73861.44871275568,303.1057634926895,0.07672630507257856,3.7968570725996478,93.60000000000001,0.4847599947525845
1306893943.82,5.3575575,4.4329411,8548.359853599999,0.0,6.5,1627448.4772752002,-534305.8569928,-1.0,303.6309863462078,72837.71337593049,302.98674716167676,0.07941741571068311,3.7254417089462555,95.2,0.4848507865286125
1306893944.03,5.3579094,4.4329549,8549.5081476,0.0,6.2,1627541.5875144,-534292.5367824,-1.0,316.6614094798125,73591.28384427167,301.70204662915745,0.07955513498819,3.8134439179259814,98.60000000000001,0.4849349181996536
1306893944.45,5.3585781,4.4329813,8551.082950799999,0.0,5.5,1627718.3263652,-534267.1758892001,-1.0,301.12389509873225,71377.43613009583,301.11463995145147,0.07713788859283442,3.7517186181084297,97.4,0.4850156049888049
1306893944.66,5.3589256,4.4329949,8551.50946,0.0,5.6,1627810.1898852,-534253.9869124,-1.0,312.5787000630371,71126.51201487203,300.3420303259295,0.07665290286811122,3.7097601419428847,96.2,0.48507960323902366
1306893945.29,5.3599406,4.4330349,8552.3624784,0.0,9.5,1628078.4969804,-534215.5026592,-1.0,304.6085617114734,69935.07231100282,300.4108624578286,0.07338957318309115,3.7473934355015874,97.0,0.4851398503956292
1306893945.5,5.3602827,4.4330484,8553.477964,0.0,11.3,1628168.9497392,-534202.4777244,-1.0,307.9904397115595,66852.24942285592,297.66289018399317,0.07097205324176542,3.744975067182205,93.3,0.4851974181996536
1306893945.93,5.3609616,4.4330751,8558.4976492,0.0,14.1,1628348.4444956002,-534176.7231304,-1.0,298.8928194212743,65891.13276544138,297.80951838744676,0.07232940815779502,3.697337105571967,91.8,0.48524434514628534
1306893946.15,5.3613155,4.433089,8562.9924,0.0,15.4,1628441.9484356001,-534163.3373032,-1.0,304.31654817997304,66486.50391485103,297.69245605426994,0.07258640826866607,3.743177297072748,89.2,0.48529984602117593
1306893946.78,5.3623207,4.4331283,8583.661692,0.0,17.8,1628707.8277092,-534125.2795592,-1.0,302.7670685523762,66717.53993139604,299.32651749426975,0.07187846511792906,3.7184904096413356,88.7,0.48539676203167476
1306893946.99,5.3626573,4.4331414,8593.2089364,0.0,18.3,1628796.7056647998,-534112.5499,-1.0,304.35104131914176,69263.19703754036,298.54644148804783,0.07095434512555264,3.5992537109167673,87.60000000000001,0.4855102900281752
1306893947.42,5.3633261,4.4331674,8615.813924,0.0,18.8,1628973.5757492,-534087.2874319999,-1.0,296.726476281273,71437.60963890952,296.59539447095995,0.07043277605913403,3.667488427559924,87.50000000000001,0.48566768285407186
1306893947.63,5.363665,4.4331806,8628.9044756,0.0,18.5,1629063.1754896,-534074.5249644,-1.0,308.04481652936664,71366.13018572272,297.0160054636049,0.07002801719984453,3.5962969854622227,86.0,0.48585294094681025
1306893948.26,5.3646567,4.4332191,8670.8664192,0.0,13.9,1629325.3146056,-534037.0249632,-1.0,301.28969388157435,70888.78169523939,298.1263694222194,0.07051056639568351,3.6005311410434557,86.4,0.48613243569746645
1306893948.89,5.3656458,4.4332576,8709.8756068,0.0,6.4,1629586.8631704,-533999.6561955999,-1.0,300.17727472868665,69425.88372072917,299.30163021715316,0.06877348618805064,3.6797196819572155,85.19999999999999,0.48650195669484175
1306893949.1,5.3659813,4.4332707,8720.505528400001,0.0,4.0,1629675.5442756,-533986.9593448,-1.0,304.08569774519736,68530.6177803737,301.56332054662994,0.06876880106219155,3.7231598177751772,83.8,0.4868942904656204
1306893949.73,5.3670018,4.4333106,8741.142012,0.0,-0.5,1629945.3933656001,-533948.3110496,-1.0,307.09598423504866,65531.918695106986,304.31728371199546,0.06982748440157706,3.7258363884844234,85.70000000000002,0.4873321732302749
1306893950.36,5.3680081,4.43335,8743.7994924,0.0,-2.3,1630211.3710643998,-533910.2204971999,-1.0,302.064077170137,64929.77944050106,303.51164000925127,0.06793027085288647,3.768407197218154,85.40000000000002,0.48776454418390564
1306893950.58,5.3683618,4.4333639,8741.0435868,0.0,-2.6,1630304.8750043998,-533896.7690532,-1.0,304.15029152468514,65494.10672759353,301.43763022247396,0.06926398763180534,3.7992509062341955,86.0,0.4881799969398111
1306893951.01,5.3690555,4.4333911,8730.9385996,0.0,-2.9,1630488.2739604,-533870.4895248,-1.0,305.45133810578824,65596.67275050678,298.9832246125726,0.07084950608836675,3.793285613959884,84.19999999999999,0.48852364304654783
1306893951.44,5.3697498,4.4334183,8716.1092028,0.0,1.7,1630671.9025752002,-533844.1771880001,-1.0,306.3024956564351,66751.63483475233,298.2494171715962,0.07356864750964326,3.8442513524997026,85.79999999999998,0.48881041032563793
1306893951.65,5.3700938,4.4334318,8708.3008036,0.0,2.9,1630762.84746,-533831.1194448,-1.0,310.59970270206367,69869.90401594852,298.86628526078727,0.07135583749897663,3.783742260989638,83.69999999999999,0.4890262130377988
1306893952.29,5.3711506,4.4334735,8685.5973908,0.0,1.9,1631042.2437944,-533790.9619632,-1.0,312.90760476666264,69900.2991652957,298.03875068843695,0.06930869717289162,3.7863176711116187,84.7,0.48915849650236576
1306893952.93,5.3722122,4.4335157,8663.05802,0.1,0.7,1631322.8540396,-533750.4763976,-1.0,314.22281451000543,70582.46326797202,295.87052201174447,0.0714495681144502,3.8037560951321003,86.1,0.48914027690481554
1306893953.14,5.372577,4.4335303,8655.0527704,0.1,0.3,1631419.2123104,-533736.5984444,-1.0,328.3695175324901,71843.03034931407,295.461666618825,0.07251816561692989,3.8314250618522676,89.6,0.489012356957309
1306893953.79,5.373681,4.4335744,8629.330984799999,0.1,-0.1,1631711.1086452,-533694.406842,-1.0,321.76376674385955,69507.05931190893,293.61635037750466,0.07462081894486391,3.7624422389112464,89.39999999999999,0.48879961636238334
1306893954.42,5.3747671,4.4336179,8602.1656296,0.1,0.0,1631998.1821452,-533652.8714076,-1.0,326.51066030492274,68846.11123278136,293.07250584040503,0.07614790397814067,3.691900141319803,88.50000000000001,0.4884753381471603
1306893954.63,5.3751184,4.4336319,8593.1433196,0.2,0.0,1632091.0627256,-533639.452772,-1.0,317.30997431278104,69537.76167623834,292.6267683731657,0.07613649420892736,3.6390141826910147,90.50000000000001,0.4881238070885426
1306893955.26,5.3762111,4.4336756,8564.8296704,0.2,0.5,1632379.9078792,-533597.6548704,-1.0,328.5546791858652,72067.42018262627,293.00027012928916,0.07623747932229163,3.56905986628021,92.2,0.4877126412967665
1306893955.89,5.377331,4.4337203,8537.9267824,0.2,4.7,1632676.0036892,-533554.9055252,-1.0,336.2960033670818,76782.80975166398,295.20925735749194,0.0745333981420772,3.485408506869595,92.80000000000001,0.487262280404378
1306893956.1,5.3776897,4.4337346,8530.8729764,0.2,6.6,1632770.8199652,-533541.2244224,-1.0,323.10802487918494,83455.23478687117,296.7523361029367,0.07107129097207528,3.5495996340168103,90.70000000000002,0.486830062556609
1306893956.52,5.3784509,4.4337649,8519.619695200001,0.2,6.1,1632971.9682656,-533512.15618,-1.0,341.6807804464248,91511.45462322033,296.9723282252137,0.07257458389829699,3.5969369073859045,92.2,0.4863898066510972
1306893956.94,5.3791933,4.4337945,8512.3362304,0.2,5.9,1633168.3265396,-533483.8097223999,-1.0,333.53817356228234,95742.10848535548,296.43612860592486,0.07358301971804326,3.5811604099548067,92.30000000000001,0.4859855306231007
